G2,G3,IncludeG3,Index,M2,mb,mc,Order,RequestedOrder,s0,ThetaDeg,Threshold
0.2754035800628805,0.4299803997171815,True,103.,8.185825367253775,4.179600155773091,1.257858166295541,total,total,54.80864841927813,43.51724499621272,29.565953004233428
0.5797540204126352,0.6722494427627841,True,104.,7.604786484735388,4.170677306619684,1.2567355200565795,total,total,54.23504611903356,43.373469953270366,29.456809991170033
0.5457560756285156,0.8400174906206469,True,105.,7.2911516672609675,4.177038916364866,1.2572866093653967,total,total,54.44569044404987,43.30894590964255,29.5318939196035
0.2583286130372084,0.35246949726488563,True,106.,8.144016931109515,4.165080753662345,1.2813278345457566,total,total,54.14429236802315,43.284052855217126,29.663366509706957
0.29678833298196744,0.37880402673082747,True,107.,8.861953979010062,4.1833250758132206,1.2584467203496716,total,total,54.41744235726596,43.57839051008683,29.61288028151391
0.3249754700516579,0.7923447353807519,True,108.,8.535531723958652,4.199619730054198,1.2787219193273545,total,total,54.22282762254273,43.323552106227645,30.01222722734859
0.5996681842666738,0.8201371056806986,True,109.,8.83982419761697,4.209392235997903,1.261322855249702,total,total,54.61041882031694,43.54438267012287,29.928723609604294
0.38869378062469884,0.5367929847874405,True,110.,8.29773784625749,4.165727179735765,1.2878529805195862,total,total,53.759489026206346,43.22076951210603,29.741536564330787
0.6404270680012241,0.34833444086260235,True,111.,8.678401419077673,4.190849780804119,1.2545307630924438,total,total,53.20033241278503,43.43058118844943,29.652169267847235
0.2567974993362252,0.5836839145084876,True,112.,8.930963848497171,4.172831128902193,1.2650246357930188,total,total,54.96963001639565,43.62429192840705,29.570275317628948
0.272217201180817,0.7549103855290442,True,113.,8.29249881589486,4.192754611535474,1.2763148183947672,total,total,54.60394180983546,43.35463137694007,29.91072042939749
0.4298228747120455,0.4189793138892552,True,114.,8.436912466371506,4.195021817538621,1.2801240748197618,total,total,53.91342117179693,43.27655827884164,29.977222542608875
0.26579577736246907,0.42692959508919487,True,115.,7.72725170195778,4.167167557247806,1.2514736782261058,total,total,53.55638296501529,43.35004583406743,29.361672838778237
0.3500064774139326,0.7097826684463233,True,116.,7.930410399698079,4.180097967481398,1.268762512193204,total,total,53.73420178422325,43.26611830917273,29.690080526959736
0.6705557352915891,0.7081404434586321,True,117.,7.1724131157308815,4.1707473461928135,1.258240485340125,total,total,54.10527578083601,43.25880813982527,29.47390887493272
0.3547055038002834,0.6828695045008482,True,118.,7.959245389765112,4.183210903022583,1.2823406941250737,total,total,54.04576827830482,43.20507463306068,29.872254261083295
0.267790001177098,0.2978192133682394,True,119.,8.289719966619872,4.202752226882595,1.2863378973351007,total,total,54.52433279066789,43.26112284470427,30.13011039178424
0.6532523365072082,0.5186272430485457,True,120.,7.121177041014158,4.177970677143977,1.2670269128105276,total,total,54.55391316540474,43.22181030281459,29.647998754610356
0.3174504431428298,0.3388430383650519,True,121.,7.834095995496824,4.200386080015453,1.2617845389078584,total,total,54.65830974505541,43.375539566298485,29.83530787022907
0.2522023690055531,0.3852880103369984,True,122.,7.19385898939661,4.202907639942012,1.2705733181452443,total,total,53.639262788522295,43.062027651556235,29.958993798543787
0.5548413569925359,0.48608804057306065,True,123.,7.723753554841101,4.17566435660172,1.2503698753256678,total,total,53.56898735106499,43.36321577741555,29.441847486047838
